time_wall_s,t_s,active_controller,controller_node,controller_version,controller_mode,outer_mode,mix_mode,curve_zone,avoidance_mode,lane_state,intent_hint,trajectory_hint,planner_status_hint,raw_valid,cmd_published,epsilon_x_mm,e_lat_raw_mm,e_lat_filtered_mm,e_lat_used_mm,theta_raw_rad,theta_filtered_rad,theta_used_rad,de_lat_mps,de_heading_rps,p_lat,d_lat,p_heading,d_heading,outer_kp_lat,outer_kd_lat,outer_kp_heading,outer_kd_heading,curvature_from_error,k_pp_used,k_lat_used,k_theta_used,slow_factor,outer_gain_multiplier,curve_severity,omega_ff,omega_fb,curve_steer_gain,v_target,v_ref,v_cmd_internal,cmd_v,odom_v,omega_raw,omega_target,omega_limit,omega_ref,omega_cmd_internal,cmd_omega,odom_omega,linear_tracking_error,angular_tracking_error,v_left_ref,v_left_measured,v_left_cmd,v_right_ref,v_right_measured,v_right_cmd,left_wheel_error,right_wheel_error,d_left_wheel_error,d_right_wheel_error,left_pd_correction,right_pd_correction,fps,confidence,lookahead_m,curvature,speed_factor,curve_confirmed,center_zone,near_zone,large_error,lane_change,jump_hold,soft_replan_active,avoidance_active,avoidance_reverse,avoidance_offset_m,avoidance_target_offset_m,front_min_m,lidar_ratio,lidar_stop,emergency_stop,cmd_vel_conflict,odom_x,odom_y,odom_yaw,control_error_age_s,state_age_s,ref_age_s,cmd_vel_age_s,odom_age_local_s,scan_age_s,controller_error_age_s,controller_odom_age_s,e_lat_raw_m,e_lat_filtered_m,e_lat_used_m,curve_count,curve_sign,omega_dynamic_limit,brake_scale,odom_v_filtered,odom_omega_filtered,lidar_mode,controller_mode_code,outer_mode_code,mix_mode_code,lidar_mode_code,curve_zone_code,avoidance_mode_code,intent_hint_code,trajectory_hint_code,planner_status_hint_code,state__node,state__version,state__mode,state__outer_mode,state__mix_mode,state__enabled,state__cmd_published,state__cmd_vel_conflict,state__cmd_vel_publishers,state__emergency_stop,state__intent_hint,state__trajectory_hint,state__planner_status_hint,state__lane_state,state__raw_valid,state__raw_valid_reason,state__confidence,state__fps_est,state__error_age_s,state__odom_age_s,state__epsilon_x_mm,state__theta_rad,state__kappa_m,state__lookahead_m,state__e_f_m,state__e_f_mm,state__theta_f_rad,state__e_used_m,state__e_used_mm,state__theta_used_rad,state__de_f,state__dtheta_f,state__outer_kp_lat,state__outer_kd_lat,state__outer_kp_heading,state__outer_kd_heading,state__p_lat,state__d_lat,state__p_heading,state__d_heading,state__omega_raw,state__omega_des,state__omega_target,state__v_des,state__v_target,state__curve_severity,state__curve_zone,state__curve_steer_gain,state__outer_gain_multiplier,state__omega_ff,state__omega_fb,state__omega_limit,state__speed_factor,state__v_ref,state__omega_ref,state__v_left_ref,state__v_right_ref,state__v_left_des,state__v_right_des,state__v_left_measured,state__v_right_measured,state__v_left_odom,state__v_right_odom,state__left_wheel_error,state__right_wheel_error,state__d_left_wheel_error,state__d_right_wheel_error,state__left_pd_correction,state__right_pd_correction,state__v_left_cmd,state__v_right_cmd,state__v_cmd,state__omega_cmd,state__odom_v,state__odom_omega,state__odom_v_filtered,state__odom_omega_filtered,state__odom_x,state__odom_y,state__front_min_m,state__lidar_mode,state__lidar_ratio,state__lidar_stop,state__time_monotonic
1785579595.175086,0.8015141487121582,,,,,,,,,FOLLOW_MAIN,,,,0,0,-6.0,-6.0,nan,nan,-0.043000000000000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.372,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0.0009288787841796875,inf,inf,inf,inf,inf,nan,nan,-0.006,nan,nan,nan,nan,nan,nan,nan,nan,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785579596.3532317,1.9796597957611084,,,,,,,,,FOLLOW_MAIN,,,,0,0,-6.0,-6.0,nan,nan,-0.043000000000000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12869974399816825,nan,nan,nan,nan,nan,nan,0.14605663280201944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.372,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,1.1790740489959717,inf,inf,8.940696716308594e-05,inf,inf,nan,nan,-0.006,nan,nan,nan,nan,nan,nan,nan,nan,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785579596.8267367,2.45316481590271,,,,,,,,,FOLLOW_MAIN,,,,0,0,-6.0,-6.0,nan,nan,-0.043000000000000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12869974399816825,0.13774999976158142,nan,nan,nan,nan,nan,0.14605663280201944,0.1260869801044464,-0.009050255763413173,0.01996965269757303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.372,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,0,0,0,0.7816541790962219,-0.007981942966580391,0.027644595684432758,1.6525800228118896,inf,inf,0.47359728813171387,0.00017404556274414062,inf,nan,nan,-0.006,nan,nan,nan,nan,nan,nan,nan,nan,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785579597.283674,2.910102367401123,,,,,,,,,FOLLOW_MAIN,,,,0,0,-6.0,-6.0,nan,nan,-0.043000000000000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12869974399816825,0.13774999976158142,nan,nan,nan,nan,nan,0.14605663280201944,0.1260869801044464,-0.009050255763413173,0.01996965269757303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.372,nan,0,0,0,0,0,0,0,0,0,nan,nan,2.313999891281128,nan,0,0,0,0.7816541790962219,-0.007981942966580391,0.027644595684432758,2.1095170974731445,inf,inf,0.9305324554443359,0.457108736038208,0.00012493133544921875,nan,nan,-0.006,nan,nan,nan,nan,nan,nan,nan,nan,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785579597.7136915,3.3401196002960205,v3,cascade_controller_v3,cascade_controller_v3_fast_smooth_true_cascade_pd_1_0,cascade_pd_tracking,follow_main,inner_wheel_pd,medium,,FOLLOW_MAIN,FOLLOW_MAIN,COMMITTED,UNKNOWN,1,1,31.700000000000006,31.700000000000006,23.419019261165683,23.419019261165683,0.222,0.16543165272757956,0.16543165272757956,0.032280231494759476,0.18919014817442503,0.012880460593641126,0.014526104172641765,0.09925899163654774,0.06621655186104876,0.55,0.45,0.6,0.35,nan,nan,nan,nan,nan,1.0,0.5496223983792532,0.06405577008716984,-0.19288210826387936,1.12,0.12672960027012448,0.12672960027012448,0.12466262810855175,0.12869974399816825,0.13774999976158142,-0.1442854987579147,-0.1442854987579147,0.55,-0.1442854987579147,-0.1553475233767772,0.14605663280201944,0.0,-0.009050255763413173,0.14605663280201944,0.13646887143628372,0.13212310273594133,0.13631369236181004,0.11699032910396523,0.13423650521683086,0.11301156385529346,0.0,-0.017246176112865635,-0.03879476861842267,-0.04615162596033262,-0.00015517907447369067,-0.00397876524867177,11.168385410864357,1.0,0.14,1.545,0.396030000844139,0,0,0,0,0,0,0,0,0,nan,nan,2.440999984741211,1.0,0,0,0,0.9455990195274353,0.0030256405007094145,0.027644595684432758,2.539534330368042,0.0001289844512939453,inf,1.3605492115020752,0.8871252536773682,0.4301416873931885,0.04953894400023273,0.034112463000383286,0.031700000000000006,0.023419019261165682,0.023419019261165682,nan,nan,nan,nan,0.1331798039763861,0.015654833191774412,lidar_disabled,1,1,1,1,1,0,1,1,1,cascade_controller_v3,cascade_controller_v3_fast_smooth_true_cascade_pd_1_0,cascade_pd_tracking,follow_main,inner_wheel_pd,True,True,False,"[""cascade_controller_v3""]",False,FOLLOW_MAIN,COMMITTED,UNKNOWN,FOLLOW_MAIN,True,ok,1.0,11.168385410864357,0.04953894400023273,0.034112463000383286,31.700000000000006,0.222,1.545,0.14,0.023419019261165682,23.419019261165683,0.16543165272757956,0.023419019261165682,23.419019261165683,0.16543165272757956,0.032280231494759476,0.18919014817442503,0.55,0.45,0.6,0.35,0.012880460593641126,0.014526104172641765,0.09925899163654774,0.06621655186104876,-0.1442854987579147,-0.1442854987579147,-0.1442854987579147,0.12672960027012448,0.12672960027012448,0.5496223983792532,medium,1.12,1.0,0.06405577008716984,-0.19288210826387936,0.55,0.396030000844139,0.12672960027012448,-0.1442854987579147,0.13646887143628372,0.11699032910396523,0.13646887143628372,0.11699032910396523,0.13212310273594133,0.13423650521683086,0.13212310273594133,0.13423650521683086,0.0,-0.017246176112865635,-0.03879476861842267,-0.04615162596033262,-0.00015517907447369067,-0.00397876524867177,0.13631369236181004,0.11301156385529346,0.12466262810855175,-0.1553475233767772,0.13774999976158142,0.0,0.1331798039763861,0.015654833191774412,0.9455990195274353,0.0030256405007094145,2.440999984741211,lidar_disabled,1.0,False,4563.526908703
1785579598.1964252,3.8228535652160645,v3,cascade_controller_v3,cascade_controller_v3_fast_smooth_true_cascade_pd_1_0,cascade_pd_tracking,follow_main,inner_wheel_pd,medium,,FOLLOW_MAIN,FOLLOW_MAIN,COMMITTED,UNKNOWN,1,1,31.700000000000006,31.700000000000006,23.419019261165683,23.419019261165683,0.222,0.16543165272757956,0.16543165272757956,0.032280231494759476,0.18919014817442503,0.012880460593641126,0.014526104172641765,0.09925899163654774,0.06621655186104876,0.55,0.45,0.6,0.35,nan,nan,nan,nan,nan,1.0,0.5496223983792532,0.06405577008716984,-0.19288210826387936,1.12,0.12672960027012448,0.12672960027012448,0.12466262810855175,0.12869974399816825,0.13774999976158142,-0.1442854987579147,-0.1442854987579147,0.55,-0.1442854987579147,-0.1553475233767772,0.14605663280201944,0.0,-0.009050255763413173,0.14605663280201944,0.13646887143628372,0.13212310273594133,0.13631369236181004,0.11699032910396523,0.13423650521683086,0.11301156385529346,0.0,-0.017246176112865635,-0.03879476861842267,-0.04615162596033262,-0.00015517907447369067,-0.00397876524867177,11.168385410864357,1.0,0.14,1.545,0.396030000844139,0,0,0,0,0,0,0,0,0,nan,nan,2.440999984741211,1.0,0,0,0,0.9455990195274353,0.0030256405007094145,0.027644595684432758,3.022268533706665,0.482863187789917,8.511543273925781e-05,1.8432831764221191,1.369858980178833,0.9128754138946533,0.04953894400023273,0.034112463000383286,0.031700000000000006,0.023419019261165682,0.023419019261165682,nan,nan,nan,nan,0.1331798039763861,0.015654833191774412,lidar_disabled,1,1,1,1,1,0,1,1,1,cascade_controller_v3,cascade_controller_v3_fast_smooth_true_cascade_pd_1_0,cascade_pd_tracking,follow_main,inner_wheel_pd,True,True,False,"[""cascade_controller_v3""]",False,FOLLOW_MAIN,COMMITTED,UNKNOWN,FOLLOW_MAIN,True,ok,1.0,11.168385410864357,0.04953894400023273,0.034112463000383286,31.700000000000006,0.222,1.545,0.14,0.023419019261165682,23.419019261165683,0.16543165272757956,0.023419019261165682,23.419019261165683,0.16543165272757956,0.032280231494759476,0.18919014817442503,0.55,0.45,0.6,0.35,0.012880460593641126,0.014526104172641765,0.09925899163654774,0.06621655186104876,-0.1442854987579147,-0.1442854987579147,-0.1442854987579147,0.12672960027012448,0.12672960027012448,0.5496223983792532,medium,1.12,1.0,0.06405577008716984,-0.19288210826387936,0.55,0.396030000844139,0.12672960027012448,-0.1442854987579147,0.13646887143628372,0.11699032910396523,0.13646887143628372,0.11699032910396523,0.13212310273594133,0.13423650521683086,0.13212310273594133,0.13423650521683086,0.0,-0.017246176112865635,-0.03879476861842267,-0.04615162596033262,-0.00015517907447369067,-0.00397876524867177,0.13631369236181004,0.11301156385529346,0.12466262810855175,-0.1553475233767772,0.13774999976158142,0.0,0.1331798039763861,0.015654833191774412,0.9455990195274353,0.0030256405007094145,2.440999984741211,lidar_disabled,1.0,False,4563.526908703
1785579598.6583164,4.284744501113892,v3,cascade_controller_v3,cascade_controller_v3_fast_smooth_true_cascade_pd_1_0,cascade_pd_tracking,follow_main,inner_wheel_pd,medium,,FOLLOW_MAIN,FOLLOW_MAIN,COMMITTED,UNKNOWN,1,1,31.700000000000006,31.700000000000006,23.419019261165683,23.419019261165683,0.222,0.16543165272757956,0.16543165272757956,0.032280231494759476,0.18919014817442503,0.012880460593641126,0.014526104172641765,0.09925899163654774,0.06621655186104876,0.55,0.45,0.6,0.35,nan,nan,nan,nan,nan,1.0,0.5496223983792532,0.06405577008716984,-0.19288210826387936,1.12,0.12672960027012448,0.12672960027012448,0.12466262810855175,0.12869974399816825,0.13774999976158142,-0.1442854987579147,-0.1442854987579147,0.55,-0.1442854987579147,-0.1553475233767772,0.14605663280201944,0.0,-0.009050255763413173,0.14605663280201944,0.13646887143628372,0.13212310273594133,0.13631369236181004,0.11699032910396523,0.13423650521683086,0.11301156385529346,0.0,-0.017246176112865635,-0.03879476861842267,-0.04615162596033262,-0.00015517907447369067,-0.00397876524867177,11.168385410864357,1.0,0.14,1.545,0.396030000844139,0,0,0,0,0,0,0,0,0,nan,nan,2.440999984741211,1.0,0,0,0,0.9455990195274353,0.0030256405007094145,0.027644595684432758,8.821487426757812e-05,0.9447541236877441,0.4619760513305664,2.305173873901367,1.8317503929138184,1.3747668266296387,0.04953894400023273,0.034112463000383286,0.031700000000000006,0.023419019261165682,0.023419019261165682,nan,nan,nan,nan,0.1331798039763861,0.015654833191774412,lidar_disabled,1,1,1,1,1,0,1,1,1,cascade_controller_v3,cascade_controller_v3_fast_smooth_true_cascade_pd_1_0,cascade_pd_tracking,follow_main,inner_wheel_pd,True,True,False,"[""cascade_controller_v3""]",False,FOLLOW_MAIN,COMMITTED,UNKNOWN,FOLLOW_MAIN,True,ok,1.0,11.168385410864357,0.04953894400023273,0.034112463000383286,31.700000000000006,0.222,1.545,0.14,0.023419019261165682,23.419019261165683,0.16543165272757956,0.023419019261165682,23.419019261165683,0.16543165272757956,0.032280231494759476,0.18919014817442503,0.55,0.45,0.6,0.35,0.012880460593641126,0.014526104172641765,0.09925899163654774,0.06621655186104876,-0.1442854987579147,-0.1442854987579147,-0.1442854987579147,0.12672960027012448,0.12672960027012448,0.5496223983792532,medium,1.12,1.0,0.06405577008716984,-0.19288210826387936,0.55,0.396030000844139,0.12672960027012448,-0.1442854987579147,0.13646887143628372,0.11699032910396523,0.13646887143628372,0.11699032910396523,0.13212310273594133,0.13423650521683086,0.13212310273594133,0.13423650521683086,0.0,-0.017246176112865635,-0.03879476861842267,-0.04615162596033262,-0.00015517907447369067,-0.00397876524867177,0.13631369236181004,0.11301156385529346,0.12466262810855175,-0.1553475233767772,0.13774999976158142,0.0,0.1331798039763861,0.015654833191774412,0.9455990195274353,0.0030256405007094145,2.440999984741211,lidar_disabled,1.0,False,4563.526908703
1785579599.1105027,4.736930847167969,v3,cascade_controller_v3,cascade_controller_v3_fast_smooth_true_cascade_pd_1_0,cascade_pd_tracking,follow_main,inner_wheel_pd,medium,,FOLLOW_MAIN,FOLLOW_MAIN,COMMITTED,UNKNOWN,1,1,31.700000000000006,31.700000000000006,23.419019261165683,23.419019261165683,0.222,0.16543165272757956,0.16543165272757956,0.032280231494759476,0.18919014817442503,0.012880460593641126,0.014526104172641765,0.09925899163654774,0.06621655186104876,0.55,0.45,0.6,0.35,nan,nan,nan,nan,nan,1.0,0.5496223983792532,0.06405577008716984,-0.19288210826387936,1.12,0.12672960027012448,0.12672960027012448,0.12466262810855175,0.11209386959698366,0.13774999976158142,-0.1442854987579147,-0.1442854987579147,0.55,-0.1442854987579147,-0.1553475233767772,-0.6341205154676083,0.0,-0.025656130164597765,-0.6341205154676083,0.13646887143628372,0.13212310273594133,0.13631369236181004,0.11699032910396523,0.13423650521683086,0.11301156385529346,0.0,-0.017246176112865635,-0.03879476861842267,-0.04615162596033262,-0.00015517907447369067,-0.00397876524867177,11.168385410864357,1.0,0.14,1.545,0.396030000844139,0,0,0,0,0,0,0,0,0,nan,nan,2.440999984741211,1.0,0,0,0,0.9455990195274353,0.0030256405007094145,0.027644595684432758,0.45227527618408203,1.3969404697418213,0.9141626358032227,8.177757263183594e-05,2.2839365005493164,1.8269526958465576,0.04953894400023273,0.034112463000383286,0.031700000000000006,0.023419019261165682,0.023419019261165682,nan,nan,nan,nan,0.1331798039763861,0.015654833191774412,lidar_disabled,1,1,1,1,1,0,1,1,1,cascade_controller_v3,cascade_controller_v3_fast_smooth_true_cascade_pd_1_0,cascade_pd_tracking,follow_main,inner_wheel_pd,True,True,False,"[""cascade_controller_v3""]",False,FOLLOW_MAIN,COMMITTED,UNKNOWN,FOLLOW_MAIN,True,ok,1.0,11.168385410864357,0.04953894400023273,0.034112463000383286,31.700000000000006,0.222,1.545,0.14,0.023419019261165682,23.419019261165683,0.16543165272757956,0.023419019261165682,23.419019261165683,0.16543165272757956,0.032280231494759476,0.18919014817442503,0.55,0.45,0.6,0.35,0.012880460593641126,0.014526104172641765,0.09925899163654774,0.06621655186104876,-0.1442854987579147,-0.1442854987579147,-0.1442854987579147,0.12672960027012448,0.12672960027012448,0.5496223983792532,medium,1.12,1.0,0.06405577008716984,-0.19288210826387936,0.55,0.396030000844139,0.12672960027012448,-0.1442854987579147,0.13646887143628372,0.11699032910396523,0.13646887143628372,0.11699032910396523,0.13212310273594133,0.13423650521683086,0.13212310273594133,0.13423650521683086,0.0,-0.017246176112865635,-0.03879476861842267,-0.04615162596033262,-0.00015517907447369067,-0.00397876524867177,0.13631369236181004,0.11301156385529346,0.12466262810855175,-0.1553475233767772,0.13774999976158142,0.0,0.1331798039763861,0.015654833191774412,0.9455990195274353,0.0030256405007094145,2.440999984741211,lidar_disabled,1.0,False,4563.526908703
1785579599.5897415,5.216169834136963,v3,cascade_controller_v3,cascade_controller_v3_fast_smooth_true_cascade_pd_1_0,cascade_pd_tracking,follow_main,inner_wheel_pd,medium,,FOLLOW_MAIN,FOLLOW_MAIN,COMMITTED,UNKNOWN,1,1,31.700000000000006,31.700000000000006,23.419019261165683,23.419019261165683,0.222,0.16543165272757956,0.16543165272757956,0.032280231494759476,0.18919014817442503,0.012880460593641126,0.014526104172641765,0.09925899163654774,0.06621655186104876,0.55,0.45,0.6,0.35,nan,nan,nan,nan,nan,1.0,0.5496223983792532,0.06405577008716984,-0.19288210826387936,1.12,0.12672960027012448,0.12672960027012448,0.12466262810855175,0.11209386959698366,0.13774999976158142,-0.1442854987579147,-0.1442854987579147,0.55,-0.1442854987579147,-0.1553475233767772,-0.6341205154676083,0.0,-0.025656130164597765,-0.6341205154676083,0.13646887143628372,0.13212310273594133,0.13631369236181004,0.11699032910396523,0.13423650521683086,0.11301156385529346,0.0,-0.017246176112865635,-0.03879476861842267,-0.04615162596033262,-0.00015517907447369067,-0.00397876524867177,11.168385410864357,1.0,0.14,1.545,0.396030000844139,0,0,0,0,0,0,0,0,0,nan,nan,2.440999984741211,1.0,0,0,0,0.9455990195274353,0.0030256405007094145,-0.23984891739626668,0.931513786315918,1.8761792182922363,1.3934011459350586,0.4793202877044678,9.512901306152344e-05,2.3061912059783936,0.04953894400023273,0.034112463000383286,0.031700000000000006,0.023419019261165682,0.023419019261165682,nan,nan,nan,nan,0.1331798039763861,0.015654833191774412,lidar_disabled,1,1,1,1,1,0,1,1,1,cascade_controller_v3,cascade_controller_v3_fast_smooth_true_cascade_pd_1_0,cascade_pd_tracking,follow_main,inner_wheel_pd,True,True,False,"[""cascade_controller_v3""]",False,FOLLOW_MAIN,COMMITTED,UNKNOWN,FOLLOW_MAIN,True,ok,1.0,11.168385410864357,0.04953894400023273,0.034112463000383286,31.700000000000006,0.222,1.545,0.14,0.023419019261165682,23.419019261165683,0.16543165272757956,0.023419019261165682,23.419019261165683,0.16543165272757956,0.032280231494759476,0.18919014817442503,0.55,0.45,0.6,0.35,0.012880460593641126,0.014526104172641765,0.09925899163654774,0.06621655186104876,-0.1442854987579147,-0.1442854987579147,-0.1442854987579147,0.12672960027012448,0.12672960027012448,0.5496223983792532,medium,1.12,1.0,0.06405577008716984,-0.19288210826387936,0.55,0.396030000844139,0.12672960027012448,-0.1442854987579147,0.13646887143628372,0.11699032910396523,0.13646887143628372,0.11699032910396523,0.13212310273594133,0.13423650521683086,0.13212310273594133,0.13423650521683086,0.0,-0.017246176112865635,-0.03879476861842267,-0.04615162596033262,-0.00015517907447369067,-0.00397876524867177,0.13631369236181004,0.11301156385529346,0.12466262810855175,-0.1553475233767772,0.13774999976158142,0.0,0.1331798039763861,0.015654833191774412,0.9455990195274353,0.0030256405007094145,2.440999984741211,lidar_disabled,1.0,False,4563.526908703
1785579600.1150727,5.7415008544921875,v3,cascade_controller_v3,cascade_controller_v3_fast_smooth_true_cascade_pd_1_0,cascade_pd_tracking,follow_main,inner_wheel_pd,medium,,FOLLOW_MAIN,FOLLOW_MAIN,COMMITTED,UNKNOWN,1,1,31.700000000000006,31.700000000000006,23.419019261165683,23.419019261165683,0.222,0.16543165272757956,0.16543165272757956,0.032280231494759476,0.18919014817442503,0.012880460593641126,0.014526104172641765,0.09925899163654774,0.06621655186104876,0.55,0.45,0.6,0.35,nan,nan,nan,nan,nan,1.0,0.5496223983792532,0.06405577008716984,-0.19288210826387936,1.12,0.12672960027012448,0.12672960027012448,0.12466262810855175,0.11209386959698366,0.13774999976158142,-0.1442854987579147,-0.1442854987579147,0.55,-0.1442854987579147,-0.1553475233767772,-0.6341205154676083,0.0,-0.025656130164597765,-0.6341205154676083,0.13646887143628372,0.13212310273594133,0.13631369236181004,0.11699032910396523,0.13423650521683086,0.11301156385529346,0.0,-0.017246176112865635,-0.03879476861842267,-0.04615162596033262,-0.00015517907447369067,-0.00397876524867177,11.168385410864357,1.0,0.14,1.545,0.396030000844139,0,0,0,0,0,0,0,0,0,nan,nan,2.440999984741211,1.0,0,0,0,0.9455990195274353,0.0030256405007094145,-0.23984891739626668,1.4568450450897217,2.401510238647461,1.918731927871704,1.0046513080596924,0.5254261493682861,9.512901306152344e-05,0.04953894400023273,0.034112463000383286,0.031700000000000006,0.023419019261165682,0.023419019261165682,nan,nan,nan,nan,0.1331798039763861,0.015654833191774412,lidar_disabled,1,1,1,1,1,0,1,1,1,cascade_controller_v3,cascade_controller_v3_fast_smooth_true_cascade_pd_1_0,cascade_pd_tracking,follow_main,inner_wheel_pd,True,True,False,"[""cascade_controller_v3""]",False,FOLLOW_MAIN,COMMITTED,UNKNOWN,FOLLOW_MAIN,True,ok,1.0,11.168385410864357,0.04953894400023273,0.034112463000383286,31.700000000000006,0.222,1.545,0.14,0.023419019261165682,23.419019261165683,0.16543165272757956,0.023419019261165682,23.419019261165683,0.16543165272757956,0.032280231494759476,0.18919014817442503,0.55,0.45,0.6,0.35,0.012880460593641126,0.014526104172641765,0.09925899163654774,0.06621655186104876,-0.1442854987579147,-0.1442854987579147,-0.1442854987579147,0.12672960027012448,0.12672960027012448,0.5496223983792532,medium,1.12,1.0,0.06405577008716984,-0.19288210826387936,0.55,0.396030000844139,0.12672960027012448,-0.1442854987579147,0.13646887143628372,0.11699032910396523,0.13646887143628372,0.11699032910396523,0.13212310273594133,0.13423650521683086,0.13212310273594133,0.13423650521683086,0.0,-0.017246176112865635,-0.03879476861842267,-0.04615162596033262,-0.00015517907447369067,-0.00397876524867177,0.13631369236181004,0.11301156385529346,0.12466262810855175,-0.1553475233767772,0.13774999976158142,0.0,0.1331798039763861,0.015654833191774412,0.9455990195274353,0.0030256405007094145,2.440999984741211,lidar_disabled,1.0,False,4563.526908703
