time_wall_s,t_s,epsilon_x_mm,e_lat_raw_m,e_lat_raw_mm,e_lat_filtered_m,e_lat_filtered_mm,e_lat_used_m,e_lat_used_mm,theta_raw_rad,theta_filtered_rad,theta_used_rad,de_lat_mps,de_heading_rps,p_lat,d_lat,p_heading,d_heading,outer_kp_lat,outer_kd_lat,outer_kp_heading,outer_kd_heading,outer_gain_multiplier,v_target,v_ref,v_cmd_internal,cmd_v,odom_v,omega_target,omega_ref,omega_cmd_internal,cmd_omega,odom_omega,v_left_ref,v_left_measured,v_left_cmd,v_right_ref,v_right_measured,v_right_cmd,left_wheel_error,right_wheel_error,d_left_wheel_error,d_right_wheel_error,left_pd_correction,right_pd_correction,fps,confidence,lookahead_m,curvature,speed_factor,front_min_m,lidar_ratio,lidar_stop,raw_valid,cmd_published,emergency_stop,odom_x,odom_y,odom_yaw,lane_state,controller_mode,outer_mode,mix_mode,lidar_mode,intent_hint,trajectory_hint,planner_status_hint,controller_mode_code,outer_mode_code,mix_mode_code,lidar_mode_code,intent_hint_code,trajectory_hint_code,planner_status_hint_code,control_error_age_s,cascade_state_age_s,cascade_ref_age_s,cmd_vel_age_s,odom_age_local_s,scan_age_s,controller_error_age_s,controller_odom_age_s
1784810089.358449,0.4974081516265869,-3.7,-0.0037,-3.7,nan,nan,nan,nan,-0.026000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.0001652240753173828,nan,nan,nan,nan,nan,nan,nan
1784810090.4408057,1.5797648429870605,-3.7,-0.0037,-3.7,nan,nan,nan,nan,-0.026000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,1.082479476928711,nan,nan,nan,0.00011110305786132812,nan,nan,nan
1784810090.899682,2.0386412143707275,-3.7,-0.0037,-3.7,nan,nan,nan,nan,-0.026000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.8259999752044678,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,1.5413463115692139,nan,nan,nan,0.45897817611694336,0.00012183189392089844,nan,nan
1784810091.343619,2.4825782775878906,-3.3000000000000003,-0.0033000000000000004,-3.3000000000000003,nan,nan,nan,nan,-0.023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.8289999961853027,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.4042208194732666,nan,nan,nan,0.400848388671875,0.0001499652862548828,nan,nan
1784810091.3957076,2.5346667766571045,-3.6,-0.0036,-3.6,nan,nan,nan,nan,-0.026000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.822999954223633,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.00019073486328125,nan,nan,nan,0.00812673568725586,0.0042035579681396484,nan,nan
1784810091.8225777,2.9615368843078613,-3.2,-0.0032,-3.2,nan,nan,nan,nan,-0.023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.8239998817443848,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.0001227855682373047,nan,nan,nan,0.38637638092041016,0.3986828327178955,nan,nan
1784810091.8750792,3.014038324356079,-3.2,-0.0032,-3.2,nan,nan,nan,nan,-0.023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.825000047683716,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.03463387489318848,nan,nan,nan,0.008775949478149414,0.015583038330078125,nan,nan
1784810091.9315755,3.0705347061157227,-3.2,-0.0032,-3.2,nan,nan,nan,nan,-0.023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.8239998817443848,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.0911872386932373,nan,nan,nan,0.06533145904541016,0.017486572265625,nan,nan
1784810092.2935083,3.432467460632324,-3.3000000000000003,-0.0033000000000000004,-3.3000000000000003,nan,nan,nan,nan,-0.024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.8239998817443848,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,9.131431579589844e-05,nan,nan,nan,0.4271724224090576,0.37932729721069336,nan,nan
1784810092.3485034,3.4874625205993652,-3.3000000000000003,-0.0033000000000000004,-3.3000000000000003,nan,nan,nan,nan,-0.024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.822000026702881,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.055176496505737305,nan,nan,nan,0.008952856063842773,0.021796226501464844,nan,nan
1784810092.4066522,3.5456113815307617,-3.3000000000000003,-0.0033000000000000004,-3.3000000000000003,nan,nan,nan,nan,-0.024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.821000099182129,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.11344456672668457,nan,nan,nan,0.00036454200744628906,0.009572267532348633,nan,nan
1784810092.7908144,3.9297735691070557,-3.5,-0.0035,-3.5,nan,nan,nan,nan,-0.025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.821000099182129,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,9.34600830078125e-05,nan,nan,nan,0.3843119144439697,0.39351820945739746,nan,nan
1784810092.8412206,3.980179786682129,-3.7,-0.0037,-3.7,nan,nan,nan,nan,-0.026000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.8259999752044678,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.013206720352172852,nan,nan,nan,0.021046876907348633,0.009066104888916016,nan,nan
1784810092.89486,4.033819198608398,-3.7,-0.0037,-3.7,nan,nan,nan,nan,-0.026000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.822999954223633,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.06679701805114746,nan,nan,nan,0.008763313293457031,0.029766559600830078,nan,nan
1784810092.9486444,4.087603569030762,-3.7,-0.0037,-3.7,nan,nan,nan,nan,-0.026000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.822999954223633,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.033267974853515625,nan,nan,nan,0.06253671646118164,0.00872349739074707,nan,nan
1784810093.3210251,4.459984302520752,-3.7,-0.0037,-3.7,nan,nan,nan,nan,-0.026000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.822999954223633,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,9.274482727050781e-05,nan,nan,nan,0.43488121032714844,0.38106775283813477,nan,nan
1784810093.375117,4.514076232910156,-3.6,-0.0036,-3.6,nan,nan,nan,nan,-0.026000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.822999954223633,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.020911455154418945,nan,nan,nan,0.00900721549987793,0.013232946395874023,nan,nan
1784810093.4307296,4.56968879699707,-3.6,-0.0036,-3.6,nan,nan,nan,nan,-0.026000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.822000026702881,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.07653307914733887,nan,nan,nan,0.0002536773681640625,0.016526460647583008,nan,nan
1784810093.8118062,4.950765371322632,-3.6,-0.0036,-3.6,nan,nan,nan,nan,-0.026000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.822000026702881,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,8.797645568847656e-05,nan,nan,nan,0.38121461868286133,0.39748644828796387,nan,nan
1784810093.8624017,5.001360893249512,-3.6,-0.0036,-3.6,nan,nan,nan,nan,-0.026000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.825000047683716,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.03958296775817871,nan,nan,nan,0.013296842575073242,0.009220600128173828,nan,nan
1784810093.9146464,5.053605556488037,-3.6,-0.0036,-3.6,nan,nan,nan,nan,-0.026000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.822999954223633,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.0041828155517578125,nan,nan,nan,0.06553506851196289,0.0002548694610595703,nan,nan
1784810093.9668171,5.105776309967041,-3.6,-0.0036,-3.6,nan,nan,nan,nan,-0.026000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.822999954223633,nan,0,0,0,0,0.906173825263977,-6.354183197021484,0.425334310829692,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,0.05632472038269043,nan,nan,nan,0.1176748275756836,0.05239415168762207,nan,nan
