t_s,wall_time_s,debug_age_s,cmd_age_s,odom_age_s,control_error_age_s,mode,mode_code,raw_valid,cmd_published,lane_state,confidence,fps_est,epsilon_x_mm,e_x_f_mm,e_x_used_mm,theta_raw_rad,theta_f_rad,theta_used_rad,de_x_f,dtheta_f,k_lat_used,k_theta_used,kd_lat,kd_theta,p_lat,p_theta,d_lat,d_theta,v_des,v_ref,v_cmd_internal,cmd_v_topic,odom_v,omega_raw,omega_des,omega_ref,omega_cmd_internal,cmd_omega_topic,odom_omega,omega_limit,curve_confirmed,curve_evidence,center_zone,near_zone,large_error,slow_factor,kappa_m,L_d_m,v_left_est,v_right_est,delta_v_cmd,odom_x,odom_y,odom_yaw,linear_tracking_error,angular_tracking_error
0.4136636257171631,1784883488.17768,nan,nan,3.314018249511719e-05,nan,,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06525000184774399,nan,nan,nan,nan,nan,-0.37826085090637207,nan,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,9.445239067077637,-2.3704965114593506,1.4776865186276926,nan,nan
1.2428863048553467,1784883489.0069027,nan,nan,3.600120544433594e-05,nan,,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08700000494718552,nan,nan,nan,nan,nan,-0.37826088070869446,nan,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,9.447664260864258,-2.350025177001953,1.3983141393090246,nan,nan
1.5586528778076172,1784883489.3226693,nan,nan,5.9604644775390625e-05,nan,,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04712499678134918,nan,nan,nan,nan,nan,-0.4097825586795807,nan,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,9.450849533081055,-2.333728075027466,1.3077837348782246,nan,nan
1.8946452140808105,1784883489.6586618,nan,nan,0.32100582122802734,nan,,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057999998331069946,nan,nan,nan,nan,nan,-0.5043478012084961,nan,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,9.459832191467285,-2.3093101978302,1.0810780621978353,nan,nan
2.2317209243774414,1784883489.9957378,nan,nan,0.6580817699432373,nan,,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057999998331069946,nan,nan,nan,nan,nan,-0.5043478012084961,nan,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,9.459832191467285,-2.3093101978302,1.0810780621978353,nan,nan
2.5761237144470215,1784883490.3401403,nan,nan,4.00543212890625e-05,nan,,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06524999439716339,nan,nan,nan,nan,nan,-0.31521737575531006,nan,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,9.462409973144531,-2.304473400115967,1.0546003624765015,nan,nan
2.8980019092559814,1784883490.6620185,nan,nan,5.435943603515625e-05,nan,,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0507499985396862,nan,nan,nan,nan,nan,-0.4413043260574341,nan,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,9.496272087097168,-2.2545435428619385,0.767721711390104,nan,nan
3.243878126144409,1784883491.0078952,nan,nan,0.33144307136535645,nan,,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057999998331069946,nan,nan,nan,nan,nan,-0.5043478012084961,nan,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,9.512979507446289,-2.2405190467834473,0.5778356328466928,nan,nan
3.578278064727783,1784883491.3422947,nan,nan,4.6253204345703125e-05,nan,,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.054375000298023224,nan,nan,nan,nan,nan,-0.4728260934352875,nan,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,9.521330833435059,-2.235323667526245,0.4922853417418113,nan,nan
3.927608013153076,1784883491.6916244,nan,nan,3.7670135498046875e-05,nan,,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07249999791383743,nan,nan,nan,nan,nan,-0.25217390060424805,nan,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,9.56104564666748,-2.2155697345733643,0.4104238147089955,nan,nan
4.249133348464966,1784883492.01315,nan,nan,3.2901763916015625e-05,nan,,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04349999874830246,nan,nan,nan,nan,nan,-0.37826085090637207,nan,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,9.600252151489258,-2.2012779712677,0.23213823759340427,nan,nan
4.6287055015563965,1784883492.3927221,4.792213439941406e-05,nan,0.375960111618042,nan,curve_pd,1,1,1,FOLLOW_MAIN,1.0,4.982751891112143,-75.5,-60.99558783993885,-60.99558783993885,-0.494,-0.4099999037256389,-0.4099999037256389,-0.05794138259304936,-0.3689285719871147,0.58,0.72,0.01,0.05,0.03537744094716453,0.29519993068246,0.0005794138259304936,0.018446428599355736,0.06988597833581123,0.06988597833581123,0.06988597833581123,nan,0.18850000202655792,0.3496032140549108,0.3496032140549108,0.3496032140549108,0.3496032140549108,nan,-0.06304347515106201,0.38,1,3.0,0,0,0,0.7356418772190655,-1.109,nan,0.04628776138710475,0.09348419528451771,0.04719643389741296,9.63361930847168,-2.1941511631011963,0.20020540975672552,nan,nan
