time_wall_s,t_s,epsilon_x_mm,e_lat_raw_m,e_lat_raw_mm,e_lat_filtered_m,e_lat_filtered_mm,e_lat_used_m,e_lat_used_mm,theta_raw_rad,theta_filtered_rad,theta_used_rad,de_lat_mps,de_heading_rps,p_lat,d_lat,p_heading,d_heading,outer_kp_lat,outer_kd_lat,outer_kp_heading,outer_kd_heading,outer_gain_multiplier,v_target,v_ref,v_cmd_internal,cmd_v,odom_v,omega_target,omega_ref,omega_cmd_internal,cmd_omega,odom_omega,v_left_ref,v_left_measured,v_left_cmd,v_right_ref,v_right_measured,v_right_cmd,left_wheel_error,right_wheel_error,d_left_wheel_error,d_right_wheel_error,left_pd_correction,right_pd_correction,fps,confidence,lookahead_m,curvature,speed_factor,front_min_m,lidar_ratio,lidar_stop,raw_valid,cmd_published,emergency_stop,odom_x,odom_y,odom_yaw,lane_state,controller_mode,outer_mode,mix_mode,lidar_mode,intent_hint,trajectory_hint,planner_status_hint,controller_mode_code,outer_mode_code,mix_mode_code,lidar_mode_code,intent_hint_code,trajectory_hint_code,planner_status_hint_code,control_error_age_s,cascade_state_age_s,cascade_ref_age_s,cmd_vel_age_s,odom_age_local_s,scan_age_s,controller_error_age_s,controller_odom_age_s
1784803278.31572,0.8873398303985596,-2.6,-0.0026,-2.6,nan,nan,nan,nan,-0.018000000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,FOLLOW_MAIN,,,,,,,,0,0,0,0,0,0,0,8.96453857421875e-05,nan,nan,nan,nan,nan,nan,nan
1784803280.717056,3.2886757850646973,-2.4000000000000004,-0.0024000000000000002,-2.4000000000000004,-0.0020283828925941687,-2.028382892594169,0.0,0.0,-0.017,-0.014634159558839632,0.0,0.0,0.001268432550726639,0.0,0.0,0.0,3.5516111420345894e-05,0.78,0.04,0.72,0.028,0.75,0.07308380100098269,0.12339124320249198,0.13571593186280523,nan,0.06162500008940697,0.0,0.0,0.04154746623144728,nan,0.031521737575531006,0.12339124320249198,0.059497282803058625,0.165918015635907,0.12339124320249198,0.06375271737575532,0.17201465470247806,0.06389396039943335,0.05963852582673666,0.014300080907022866,-0.025468555574120116,0.030812101800798235,0.028371806841092397,nan,1.0,0.0,-1.2469999999999999,0.9164112978179647,2.046999931335449,1.0,0,1,1,0,0.3779134452342987,-0.00962033960968256,-0.03776304066250346,FOLLOW_MAIN,cascade_pd_tracking,planner_hold,inner_wheel_pd,lidar_disabled,FOLLOW_MAIN,COMMITTED,HOLD,1,1,1,1,1,1,1,2.4014129638671875,0.00011420249938964844,nan,nan,nan,nan,0.01387442400027794,0.015456298000117386
1784803281.106595,3.6782147884368896,-2.4000000000000004,-0.0024000000000000002,-2.4000000000000004,-0.0020283828925941687,-2.028382892594169,0.0,0.0,-0.017,-0.014634159558839632,0.0,0.0,0.001268432550726639,0.0,0.0,0.0,3.5516111420345894e-05,0.78,0.04,0.72,0.028,0.75,0.07308380100098269,0.12339124320249198,0.13571593186280523,nan,0.06162500008940697,0.0,0.0,0.04154746623144728,nan,0.031521737575531006,0.12339124320249198,0.059497282803058625,0.165918015635907,0.12339124320249198,0.06375271737575532,0.17201465470247806,0.06389396039943335,0.05963852582673666,0.014300080907022866,-0.025468555574120116,0.030812101800798235,0.028371806841092397,nan,1.0,0.0,-1.2469999999999999,0.9164112978179647,2.046999931335449,1.0,0,1,1,0,0.3779134452342987,-0.00962033960968256,-0.03776304066250346,FOLLOW_MAIN,cascade_pd_tracking,planner_hold,inner_wheel_pd,lidar_disabled,FOLLOW_MAIN,COMMITTED,HOLD,1,1,1,1,1,1,1,2.79095721244812,0.38965868949890137,0.00011205673217773438,nan,nan,nan,0.01387442400027794,0.015456298000117386
1784803281.5080597,4.079679489135742,-2.4000000000000004,-0.0024000000000000002,-2.4000000000000004,-0.0020283828925941687,-2.028382892594169,0.0,0.0,-0.017,-0.014634159558839632,0.0,0.0,0.001268432550726639,0.0,0.0,0.0,3.5516111420345894e-05,0.78,0.04,0.72,0.028,0.75,0.07308380100098269,0.12339124320249198,0.13571593186280523,0.10172340854769979,0.06162500008940697,0.0,0.0,0.04154746623144728,0.015431781247015776,0.031521737575531006,0.12339124320249198,0.059497282803058625,0.165918015635907,0.12339124320249198,0.06375271737575532,0.17201465470247806,0.06389396039943335,0.05963852582673666,0.014300080907022866,-0.025468555574120116,0.030812101800798235,0.028371806841092397,nan,1.0,0.0,-1.2469999999999999,0.9164112978179647,2.046999931335449,1.0,0,1,1,0,0.3779134452342987,-0.00962033960968256,-0.03776304066250346,FOLLOW_MAIN,cascade_pd_tracking,planner_hold,inner_wheel_pd,lidar_disabled,FOLLOW_MAIN,COMMITTED,HOLD,1,1,1,1,1,1,1,3.1924400329589844,0.7911417484283447,0.4015951156616211,0.00013947486877441406,nan,nan,0.01387442400027794,0.015456298000117386
1784803281.945952,4.517571687698364,-2.4000000000000004,-0.0024000000000000002,-2.4000000000000004,-0.0020283828925941687,-2.028382892594169,0.0,0.0,-0.017,-0.014634159558839632,0.0,0.0,0.001268432550726639,0.0,0.0,0.0,3.5516111420345894e-05,0.78,0.04,0.72,0.028,0.75,0.07308380100098269,0.12339124320249198,0.13571593186280523,0.10172340854769979,0.06162500008940697,0.0,0.0,0.04154746623144728,0.015431781247015776,0.031521737575531006,0.12339124320249198,0.059497282803058625,0.165918015635907,0.12339124320249198,0.06375271737575532,0.17201465470247806,0.06389396039943335,0.05963852582673666,0.014300080907022866,-0.025468555574120116,0.030812101800798235,0.028371806841092397,nan,1.0,0.0,-1.2469999999999999,0.9164112978179647,2.046999931335449,1.0,0,1,1,0,0.3779134452342987,-0.00962033960968256,-0.03776304066250346,FOLLOW_MAIN,cascade_pd_tracking,planner_hold,inner_wheel_pd,lidar_disabled,FOLLOW_MAIN,COMMITTED,HOLD,1,1,1,1,1,1,1,3.6303040981292725,1.2290050983428955,0.8394584655761719,0.4380028247833252,9.226799011230469e-05,nan,0.01387442400027794,0.015456298000117386
1784803282.3354092,4.907028913497925,-2.4000000000000004,-0.0024000000000000002,-2.4000000000000004,-0.0020283828925941687,-2.028382892594169,0.0,0.0,-0.017,-0.014634159558839632,0.0,0.0,0.001268432550726639,0.0,0.0,0.0,3.5516111420345894e-05,0.78,0.04,0.72,0.028,0.75,0.07308380100098269,0.12339124320249198,0.13571593186280523,0.10172340854769979,0.06162500008940697,0.0,0.0,0.04154746623144728,0.015431781247015776,0.031521737575531006,0.12339124320249198,0.059497282803058625,0.165918015635907,0.12339124320249198,0.06375271737575532,0.17201465470247806,0.06389396039943335,0.05963852582673666,0.014300080907022866,-0.025468555574120116,0.030812101800798235,0.028371806841092397,nan,1.0,0.0,-1.2469999999999999,0.9164112978179647,2.046999931335449,1.0,0,1,1,0,0.3779134452342987,-0.00962033960968256,-0.03776304066250346,FOLLOW_MAIN,cascade_pd_tracking,planner_hold,inner_wheel_pd,lidar_disabled,FOLLOW_MAIN,COMMITTED,HOLD,1,1,1,1,1,1,1,4.01978325843811,1.6184847354888916,1.228938102722168,0.8274822235107422,0.3895721435546875,0.00010919570922851562,0.01387442400027794,0.015456298000117386
1784803282.697387,5.269006729125977,-2.4000000000000004,-0.0024000000000000002,-2.4000000000000004,-0.0020283828925941687,-2.028382892594169,0.0,0.0,-0.017,-0.014634159558839632,0.0,0.0,0.001268432550726639,0.0,0.0,0.0,3.5516111420345894e-05,0.78,0.04,0.72,0.028,0.75,0.07308380100098269,0.12339124320249198,0.13571593186280523,0.10172340854769979,0.06162500008940697,0.0,0.0,0.04154746623144728,0.015431781247015776,0.031521737575531006,0.12339124320249198,0.059497282803058625,0.165918015635907,0.12339124320249198,0.06375271737575532,0.17201465470247806,0.06389396039943335,0.05963852582673666,0.014300080907022866,-0.025468555574120116,0.030812101800798235,0.028371806841092397,nan,1.0,0.0,-1.2469999999999999,0.9164112978179647,2.046999931335449,1.0,0,1,1,0,0.3779134452342987,-0.00962033960968256,-0.03776304066250346,FOLLOW_MAIN,cascade_pd_tracking,planner_hold,inner_wheel_pd,lidar_disabled,FOLLOW_MAIN,COMMITTED,HOLD,1,1,1,1,1,1,1,8.96453857421875e-05,1.9804537296295166,1.590907335281372,1.1894516944885254,0.7515411376953125,0.3620786666870117,0.01387442400027794,0.015456298000117386
1784803283.1012561,5.672875881195068,-4.4,-0.0044,-4.4,-0.0026618304244015534,-2.6618304244015536,0.0,0.0,-0.031,-0.019009385521736637,0.0,0.0,1.717257449537973e-05,0.0,0.0,0.0,4.808320858706324e-07,0.78,0.04,0.72,0.028,0.75,0.06649832382233413,0.09739089618821213,0.07609891810530792,0.10172340854769979,0.10512500256299973,0.0,0.0,0.011166609099712928,0.015431781247015776,-0.0315217524766922,0.09739089618821213,0.10725272085517645,0.09392386378650985,0.09739089618821213,0.102997284270823,0.09556244229570686,-0.009861824666964322,-0.005606388082610866,-0.1173770519041406,-0.093747244948286,-0.005907446359184281,-0.003628538729136076,nan,1.0,0.0,-2.5959999999999996,0.8338347814712743,1.8359999656677246,1.0,0,1,1,0,0.6028513312339783,-0.01682412251830101,-0.02950434406320424,FOLLOW_MAIN,cascade_pd_tracking,planner_hold,inner_wheel_pd,lidar_disabled,FOLLOW_MAIN,COMMITTED,HOLD,1,1,1,1,1,1,1,0.4039430618286133,9.179115295410156e-05,1.994760274887085,1.5933046340942383,1.1553940773010254,0.7659311294555664,0.04802752799969312,0.08946755799979655
1784803283.458537,6.030156850814819,-4.4,-0.0044,-4.4,-0.0026618304244015534,-2.6618304244015536,0.0,0.0,-0.031,-0.019009385521736637,0.0,0.0,1.717257449537973e-05,0.0,0.0,0.0,4.808320858706324e-07,0.78,0.04,0.72,0.028,0.75,0.06649832382233413,0.09739089618821213,0.07609891810530792,0.10172340854769979,0.10512500256299973,0.0,0.0,0.011166609099712928,0.015431781247015776,-0.0315217524766922,0.09739089618821213,0.10725272085517645,0.09392386378650985,0.09739089618821213,0.102997284270823,0.09556244229570686,-0.009861824666964322,-0.005606388082610866,-0.1173770519041406,-0.093747244948286,-0.005907446359184281,-0.003628538729136076,nan,1.0,0.0,-2.5959999999999996,0.8338347814712743,1.8359999656677246,1.0,0,1,1,0,0.6028513312339783,-0.01682412251830101,-0.02950434406320424,FOLLOW_MAIN,cascade_pd_tracking,planner_hold,inner_wheel_pd,lidar_disabled,FOLLOW_MAIN,COMMITTED,HOLD,1,1,1,1,1,1,1,0.7612347602844238,0.35738396644592285,9.298324584960938e-05,1.950596570968628,1.5126862525939941,1.1232235431671143,0.04802752799969312,0.08946755799979655
1784803283.807914,6.379533767700195,-4.4,-0.0044,-4.4,-0.0026618304244015534,-2.6618304244015536,0.0,0.0,-0.031,-0.019009385521736637,0.0,0.0,1.717257449537973e-05,0.0,0.0,0.0,4.808320858706324e-07,0.78,0.04,0.72,0.028,0.75,0.06649832382233413,0.09739089618821213,0.07609891810530792,0.05388743715033751,0.10512500256299973,0.0,0.0,0.011166609099712928,0.027150767637105926,-0.0315217524766922,0.09739089618821213,0.10725272085517645,0.09392386378650985,0.09739089618821213,0.102997284270823,0.09556244229570686,-0.009861824666964322,-0.005606388082610866,-0.1173770519041406,-0.093747244948286,-0.005907446359184281,-0.003628538729136076,nan,1.0,0.0,-2.5959999999999996,0.8338347814712743,1.8359999656677246,1.0,0,1,1,0,0.6028513312339783,-0.01682412251830101,-0.02950434406320424,FOLLOW_MAIN,cascade_pd_tracking,planner_hold,inner_wheel_pd,lidar_disabled,FOLLOW_MAIN,COMMITTED,HOLD,1,1,1,1,1,1,1,1.1106138229370117,0.7067627906799316,0.3494718074798584,0.00010251998901367188,1.862065315246582,1.472602367401123,0.04802752799969312,0.08946755799979655
