t_s,wall_time_s,debug_age_s,cmd_age_s,odom_age_s,control_error_age_s,mode,mode_code,raw_valid,cmd_published,lane_state,confidence,fps_est,epsilon_x_mm,e_x_f_mm,e_x_used_mm,theta_raw_rad,theta_f_rad,theta_used_rad,de_x_f,dtheta_f,k_lat_used,k_theta_used,kd_lat,kd_theta,p_lat,p_theta,d_lat,d_theta,v_des,v_ref,v_cmd_internal,cmd_v_topic,odom_v,omega_raw,omega_des,omega_ref,omega_cmd_internal,cmd_omega_topic,odom_omega,omega_limit,curve_confirmed,curve_evidence,center_zone,near_zone,large_error,slow_factor,kappa_m,L_d_m,v_left_est,v_right_est,delta_v_cmd,odom_x,odom_y,odom_yaw,linear_tracking_error,angular_tracking_error
4.294985771179199,1784882489.0644283,0.3211944103240967,0.3177475929260254,4.029273986816406e-05,0.3249204158782959,near_center_pd,2,1,1,FOLLOW_MAIN,1.0,4.788608802962727,14.100000000000001,10.69844972909218,0.0,0.1,0.0765862258944964,0.0765862258944964,0.0,0.10084283650159176,0.24,0.22,0.012,0.018,-0.0,-0.016848969696789208,-0.0,-0.0018151710570286515,0.14365826408888183,0.13788894712348088,0.13788894712348088,0.13788894712348088,0.09424999356269836,-0.018664140753817858,-0.018664140753817858,-0.008801168419740862,-0.008801168419740862,-0.008801168419740862,-0.06304347515106201,0.07,0,1.0,0,1,0,0.8690628719059529,1.64,nan,0.1384830259918134,0.13729486825514836,-0.0011881577366650298,11.186715126037598,1.3943796157836914,2.679209359116945,0.04363895356078251,0.05424230673132115
4.631778001785278,1784882489.4012206,0.3187229633331299,6.198883056640625e-05,0.32598137855529785,0.3225986957550049,near_center_pd,2,1,1,FOLLOW_MAIN,1.0,5.449173150532475,19.400000000000002,15.783901982296548,15.783901982296548,0.138,0.1122935615314243,0.1122935615314243,0.03208554490007015,0.10329724366136896,0.24,0.22,0.012,0.018,-0.0037881364757511716,-0.024704583536913346,-0.00038502653880084184,-0.001859350385904641,0.155,0.155,0.155,0.155,0.1014999970793724,-0.03073709693737,-0.03073709693737,-0.03073709693737,-0.03073709693737,-0.036266573534885695,0.0,0.07,0,1.0,0,1,0,0.8593165314426181,1.32,nan,0.15707475404327248,0.15292524595672752,-0.004149508086544962,11.18389892578125,1.3957831859588623,2.679209359116945,0.05350000292062759,-0.036266573534885695
4.950010299682617,1784882489.7194529,0.31088709831237793,0.30033230781555176,5.5789947509765625e-05,0.3038153648376465,near_center_pd,2,1,1,FOLLOW_MAIN,1.0,5.419129412041836,24.0,18.838605376006885,18.838605376006885,0.17,0.13400910808069486,0.13400910808069486,0.026245590595114804,0.10824207665276611,0.24,0.22,0.012,0.018,-0.004521265290241653,-0.02948200377775287,-0.00031494708714137766,-0.00194835737974979,0.155,0.155,0.155,0.155,0.1667499989271164,-0.036266573534885695,-0.036266573534885695,-0.036266573534885695,-0.036266573534885695,-0.036266573534885695,0.0,0.07,0,1.0,0,1,0,0.8517375797764938,1.166,nan,0.1574479937136048,0.1525520062863952,-0.004895987427209592,11.105864524841309,1.4355316162109375,2.667136756362515,-0.011749998927116395,-0.036266573534885695
5.276307582855225,1784882490.0457504,6.318092346191406e-05,0.30509519577026367,0.2932555675506592,0.31206512451171875,curve_pd,3,1,1,FOLLOW_MAIN,1.0,5.318021336038541,83.60000000000001,44.748477446085644,44.748477446085644,0.538,0.30854033418507093,0.30854033418507093,0.036409326512955274,0.2330795275135752,0.72,0.52,0.012,0.018,-0.03221890376118166,-0.1604409737762369,-0.0004369119181554633,-0.004195431495244353,0.08008674429913423,0.09400178449190369,0.09400178449190369,0.10957702572945079,0.15587499737739563,-0.19729222095081836,-0.19729222095081836,-0.1401721723188998,-0.1401721723188998,-0.09692809894795772,-0.0315217524766922,0.34,1,1.0,0,0,0,0.7627308980869927,0.69,nan,0.10346340612342943,0.08454016286037795,-0.018923243263051476,11.051260948181152,1.4634919166564941,2.6664749642553693,-0.046297971647944844,-0.06540634647126552
5.627750396728516,1784882490.3971927,5.507469177246094e-05,0.31821775436401367,0.3264338970184326,0.3409435749053955,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,5.3788385143955715,112.9,77.32666088806096,77.32666088806096,0.679,0.5009492436449128,0.5009492436449128,0.0884881649275496,0.5340548736521293,0.52,0.4,0.012,0.018,-0.040209863661791696,-0.20037969745796513,-0.0010618579791305952,-0.009612987725738327,0.08,0.08,0.08,0.08008674429913423,0.11962500214576721,-0.25126440682462575,-0.25126440682462575,-0.25126440682462575,-0.25126440682462575,-0.16642470706942866,0.0315217524766922,0.28,1,1.0,0,0,1,0.6614450702276222,0.517,nan,0.09696034746066223,0.06303965253933777,-0.03392069492132446,11.022631645202637,1.4782774448394775,2.663732193669238,-0.03953825784663298,-0.19794645954612086
5.97393012046814,1784882490.743373,6.794929504394531e-05,0.3213980197906494,0.31767821311950684,0.3356952667236328,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,4.954453128269003,110.5,110.31416330759953,110.31416330759953,0.668,0.666560887984616,0.666560887984616,0.07128573635338556,0.3890565490795112,0.52,0.4,0.012,0.018,-0.057363364919951754,-0.2666243551938464,-0.0008554288362406267,-0.007003017883431201,0.08,0.08,0.08,0.08,0.11237499862909317,-0.33184616683347,-0.28,-0.28,-0.28,-0.2606925192749398,-0.0945652425289154,0.28,1,2.0,0,0,1,0.5850453532477653,0.291,nan,0.0989,0.0611,-0.0378,10.9950590133667,1.4927624464035034,2.6445671221768516,-0.03237499862909317,-0.1661272767460244
6.289685010910034,1784882491.0591276,5.221366882324219e-05,0.30192136764526367,0.2985813617706299,0.3054792881011963,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,5.269356404706029,114.0,111.6214075302618,111.6214075302618,0.683,0.6731067841962932,0.6731067841962932,0.03082329666767801,0.16717170208940724,0.52,0.4,0.012,0.018,-0.058043131915736144,-0.2692427136785173,-0.00036987956001213615,-0.00300909063760933,0.08,0.08,0.08,0.08,0.09787499904632568,-0.3306648157918749,-0.28,-0.28,-0.28,-0.28,-0.09456522762775421,0.28,1,2.0,0,0,1,0.5856596057428447,0.164,nan,0.0989,0.0611,-0.0378,10.980208396911621,1.5008424520492554,2.6346060114208396,-0.017874999046325682,-0.18543477237224582
6.633593797683716,1784882491.4030364,6.723403930664062e-05,0.3065354824066162,0.31125879287719727,0.33380126953125,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,5.455812083081273,118.5,115.90090925392899,115.90090925392899,0.7030000000000001,0.6917391830334805,0.6917391830334805,0.01963716441930159,0.09908732942954375,0.52,0.4,0.012,0.018,-0.060268472812043075,-0.2766956732133922,-0.00023564597303161908,-0.0017835719297317873,0.08,0.08,0.08,0.08,0.07249999791383743,-0.33898336392819867,-0.28,-0.28,-0.28,-0.28,-0.18913039565086365,0.28,1,2.0,0,0,1,0.578711501213966,0.092,nan,0.0989,0.0611,-0.0378,10.939046859741211,1.5247764587402344,2.5711532858659805,0.007500002086162569,-0.09086960434913638
6.971587657928467,1784882491.74103,4.744529724121094e-05,0.31728506088256836,0.3094348907470703,0.32793140411376953,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,5.411607896040824,121.5,120.09886506155348,120.09886506155348,0.715,0.7093754991858641,0.7093754991858641,0.014437614244916182,0.06689790927859027,0.52,0.4,0.012,0.018,-0.062451409832007816,-0.2837501996743456,-0.0001732513709389942,-0.0012041623670146248,0.08,0.08,0.08,0.08,0.0833749994635582,-0.34757902324430706,-0.28,-0.28,-0.28,-0.28,-0.22065217792987823,0.28,1,2.0,0,0,1,0.5713386478849874,0.052,nan,0.0989,0.0611,-0.0378,10.916763305664062,1.5397306680679321,2.5094333563237026,-0.0033749994635581954,-0.05934782207012179
7.30013108253479,1784882492.0695736,6.961822509765625e-05,0.30753111839294434,0.30393385887145996,0.31837034225463867,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,5.800374404086256,121.80000000000001,121.44852061493667,121.44852061493667,0.716,0.7147933490663498,0.7147933490663498,0.008305486065460416,0.03725508707542569,0.52,0.4,0.012,0.018,-0.06315323071976707,-0.2859173396265399,-9.966583278552499e-05,-0.0006705915673576624,0.08,0.08,0.08,0.08,0.07974999397993088,-0.3498408277464502,-0.28,-0.28,-0.28,-0.28,-0.4413042962551117,0.28,1,2.0,0,0,1,0.5693701703442118,0.029,nan,0.0989,0.0611,-0.0378,10.899979591369629,1.5529136657714844,2.3972164812373764,0.000250006020069124,0.16130429625511167
7.640490531921387,1784882492.4099329,8.416175842285156e-05,0.3112678527832031,0.30749988555908203,0.32991766929626465,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,5.848292289250447,122.30000000000001,122.19463992282407,122.19463992282407,0.718,0.7175851246867139,0.7175851246867139,0.004857374087681581,0.02087051799495104,0.52,0.4,0.012,0.018,-0.06354121275986852,-0.28703404987468556,-5.828848905217897e-05,-0.0003756693239091187,0.08,0.08,0.08,0.08,0.07249999791383743,-0.3510092204475154,-0.28,-0.28,-0.28,-0.28,-0.12608695030212402,0.28,1,2.0,0,0,1,0.5683680794242063,0.016,nan,0.0989,0.0611,-0.0378,10.880512237548828,1.5718022584915161,2.3314624965874953,0.007500002086162569,-0.153913049697876
8.050695657730103,1784882492.8201382,6.604194641113281e-05,0.38536977767944336,0.3816664218902588,0.39989352226257324,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,5.560719449540839,142.8,122.29769529628065,122.29769529628065,0.795,0.7179909247914085,0.7179909247914085,0.0020068127352613047,0.008572789665544594,0.52,0.4,0.012,0.018,-0.06359480155406594,-0.2871963699165634,-2.4081752823135657e-05,-0.00015431021397980269,0.08,0.08,0.08,0.08,0.0833749994635582,-0.3509695634374323,-0.28,-0.28,-0.28,-0.28,-0.34673914313316345,0.28,1,2.0,0,0,1,0.5683702310613408,0.009000000000000001,nan,0.0989,0.0611,-0.0378,10.865655899047852,1.5880624055862427,2.2601915274495865,-0.0033749994635581954,0.06673914313316343
8.52109956741333,1784882493.2905424,0.4704709053039551,5.841255187988281e-05,0.8520717620849609,0.8702991008758545,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,5.560719449540839,142.8,122.29769529628065,122.29769529628065,0.795,0.7179909247914085,0.7179909247914085,0.0020068127352613047,0.008572789665544594,0.52,0.4,0.012,0.018,-0.06359480155406594,-0.2871963699165634,-2.4081752823135657e-05,-0.00015431021397980269,0.08,0.08,0.08,0.08,0.0833749994635582,-0.3509695634374323,-0.28,-0.28,-0.28,-0.28,-0.34673914313316345,0.28,1,2.0,0,0,1,0.5683702310613408,0.009000000000000001,nan,0.0989,0.0611,-0.0378,10.865655899047852,1.5880624055862427,2.2601915274495865,-0.0033749994635581954,0.06673914313316343
9.005083560943604,1784882493.7745261,0.9544551372528076,0.4840424060821533,6.365776062011719e-05,1.3542835712432861,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,5.560719449540839,142.8,122.29769529628065,122.29769529628065,0.795,0.7179909247914085,0.7179909247914085,0.0020068127352613047,0.008572789665544594,0.52,0.4,0.012,0.018,-0.06359480155406594,-0.2871963699165634,-2.4081752823135657e-05,-0.00015431021397980269,0.08,0.08,0.08,0.08,0.0833749994635582,-0.3509695634374323,-0.28,-0.28,-0.28,-0.28,-0.22065216302871704,0.28,1,2.0,0,0,1,0.5683702310613408,0.009000000000000001,nan,0.0989,0.0611,-0.0378,10.823824882507324,1.6644763946533203,1.9477459886741315,-0.0033749994635581954,-0.059347836971282986
9.426579475402832,1784882494.1960223,1.3759515285491943,0.90553879737854,0.42155981063842773,7.486343383789062e-05,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,5.560719449540839,142.8,122.29769529628065,122.29769529628065,0.795,0.7179909247914085,0.7179909247914085,0.0020068127352613047,0.008572789665544594,0.52,0.4,0.012,0.018,-0.06359480155406594,-0.2871963699165634,-2.4081752823135657e-05,-0.00015431021397980269,0.08,0.08,0.08,0.08,0.0833749994635582,-0.3509695634374323,-0.28,-0.28,-0.28,-0.28,-0.22065216302871704,0.28,1,2.0,0,0,1,0.5683702310613408,0.009000000000000001,nan,0.0989,0.0611,-0.0378,10.823824882507324,1.6644763946533203,1.9477459886741315,-0.0033749994635581954,-0.059347836971282986
9.869077205657959,1784882494.6385195,6.508827209472656e-05,1.348034381866455,0.8640553951263428,0.44257020950317383,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,4.997346732221359,110.10000000000001,115.44922321440174,115.44922321440174,0.666,0.6898103278068153,0.6898103278068153,-0.019405207962950942,-0.07720692343893451,0.52,0.4,0.012,0.018,-0.06003359607148891,-0.2759241311227261,0.00023286249555541132,0.0013897246219008212,0.08,0.08,0.08,0.08,0.0833749994635582,-0.33433514007675874,-0.28,-0.28,-0.28,-0.28,-0.22065216302871704,0.28,1,2.0,0,0,1,0.5603822764384904,0.768,nan,0.0989,0.0611,-0.0378,10.823824882507324,1.6644763946533203,1.9477459886741315,-0.0033749994635581954,-0.059347836971282986
10.307931900024414,1784882495.0773745,0.4389209747314453,5.3882598876953125e-05,1.3029112815856934,0.8814263343811035,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,4.997346732221359,110.10000000000001,115.44922321440174,115.44922321440174,0.666,0.6898103278068153,0.6898103278068153,-0.019405207962950942,-0.07720692343893451,0.52,0.4,0.012,0.018,-0.06003359607148891,-0.2759241311227261,0.00023286249555541132,0.0013897246219008212,0.08,0.08,0.08,0.08,0.0833749994635582,-0.33433514007675874,-0.28,-0.28,-0.28,-0.28,-0.22065216302871704,0.28,1,2.0,0,0,1,0.5603822764384904,0.768,nan,0.0989,0.0611,-0.0378,10.823824882507324,1.6644763946533203,1.9477459886741315,-0.0033749994635581954,-0.059347836971282986
10.745847463607788,1784882495.51529,0.8768365383148193,0.4379696846008301,5.745887756347656e-05,1.3193416595458984,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,4.997346732221359,110.10000000000001,115.44922321440174,115.44922321440174,0.666,0.6898103278068153,0.6898103278068153,-0.019405207962950942,-0.07720692343893451,0.52,0.4,0.012,0.018,-0.06003359607148891,-0.2759241311227261,0.00023286249555541132,0.0013897246219008212,0.08,0.08,0.08,0.08,0.07975000143051147,-0.33433514007675874,-0.28,-0.28,-0.28,-0.28,-0.12608692049980164,0.28,1,2.0,0,0,1,0.5603822764384904,0.768,nan,0.0989,0.0611,-0.0378,10.807969093322754,1.7957384586334229,1.423036285797447,0.00024999856948852706,-0.1539130795001984
11.211761713027954,1784882495.9812043,1.342749834060669,0.9038827419281006,0.4659709930419922,4.744529724121094e-05,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,4.997346732221359,110.10000000000001,115.44922321440174,115.44922321440174,0.666,0.6898103278068153,0.6898103278068153,-0.019405207962950942,-0.07720692343893451,0.52,0.4,0.012,0.018,-0.06003359607148891,-0.2759241311227261,0.00023286249555541132,0.0013897246219008212,0.08,0.08,0.08,0.08,0.07975000143051147,-0.33433514007675874,-0.28,-0.28,-0.28,-0.28,-0.12608692049980164,0.28,1,2.0,0,0,1,0.5603822764384904,0.768,nan,0.0989,0.0611,-0.0378,10.807969093322754,1.7957384586334229,1.423036285797447,0.00024999856948852706,-0.1539130795001984
11.62768268585205,1784882496.3971255,6.127357482910156e-05,1.3198041915893555,0.881892204284668,0.4159684181213379,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,3.5325786721787833,81.7,84.89819951819877,84.89819951819877,0.528,0.5455086966646099,0.5455086966646099,-0.011870364595015134,-0.05890007010943354,0.52,0.4,0.012,0.018,-0.04414706374946336,-0.21820347866584397,0.00014244437514018162,0.0010602012619698037,0.08,0.08,0.08,0.08,0.07975000143051147,-0.26114789677819733,-0.26114789677819733,-0.26114789677819733,-0.26114789677819733,-0.28,-0.12608692049980164,0.28,1,3.0,0,0,1,0.6104253849673132,1.422,nan,0.09762748303252833,0.06237251696747168,-0.035254966065056646,10.807969093322754,1.7957384586334229,1.423036285797447,0.00024999856948852706,-0.1539130795001984
12.046738862991333,1784882496.8161814,0.41911792755126953,5.91278076171875e-05,1.3009495735168457,0.8350265026092529,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,3.5325786721787833,81.7,84.89819951819877,84.89819951819877,0.528,0.5455086966646099,0.5455086966646099,-0.011870364595015134,-0.05890007010943354,0.52,0.4,0.012,0.018,-0.04414706374946336,-0.21820347866584397,0.00014244437514018162,0.0010602012619698037,0.08,0.08,0.08,0.08,0.07975000143051147,-0.26114789677819733,-0.26114789677819733,-0.26114789677819733,-0.26114789677819733,-0.2528882255995855,-0.12608692049980164,0.28,1,3.0,0,0,1,0.6104253849673132,1.422,nan,0.09762748303252833,0.06237251696747168,-0.035254966065056646,10.807969093322754,1.7957384586334229,1.423036285797447,0.00024999856948852706,-0.12680130509978388
12.386124849319458,1784882497.1555672,0.7585034370422363,0.3394443988800049,4.029273986816406e-05,1.174410104751587,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,3.5325786721787833,81.7,84.89819951819877,84.89819951819877,0.528,0.5455086966646099,0.5455086966646099,-0.011870364595015134,-0.05890007010943354,0.52,0.4,0.012,0.018,-0.04414706374946336,-0.21820347866584397,0.00014244437514018162,0.0010602012619698037,0.08,0.08,0.08,0.08,0.0833749994635582,-0.26114789677819733,-0.26114789677819733,-0.26114789677819733,-0.26114789677819733,-0.2528882255995855,-0.28369560837745667,0.28,1,3.0,0,0,1,0.6104253849673132,1.422,nan,0.09762748303252833,0.06237251696747168,-0.035254966065056646,10.85655403137207,1.9219683408737183,0.9776340499399622,-0.0033749994635581954,0.03080738277787115
12.722355365753174,1784882497.491798,1.0947341918945312,0.6756751537322998,0.3362712860107422,5.698204040527344e-05,large_error_pd,4,1,1,FOLLOW_MAIN,1.0,3.5325786721787833,81.7,84.89819951819877,84.89819951819877,0.528,0.5455086966646099,0.5455086966646099,-0.011870364595015134,-0.05890007010943354,0.52,0.4,0.012,0.018,-0.04414706374946336,-0.21820347866584397,0.00014244437514018162,0.0010602012619698037,0.08,0.08,0.08,0.08,0.0833749994635582,-0.26114789677819733,-0.26114789677819733,-0.26114789677819733,-0.26114789677819733,-0.2528882255995855,-0.28369560837745667,0.28,1,3.0,0,0,1,0.6104253849673132,1.422,nan,0.09762748303252833,0.06237251696747168,-0.035254966065056646,10.85655403137207,1.9219683408737183,0.9776340499399622,-0.0033749994635581954,0.03080738277787115
13.121237516403198,1784882497.89068,5.626678466796875e-05,1.074556589126587,0.7351531982421875,0.3989388942718506,curve_pd,3,1,1,FOLLOW_MAIN,1.0,3.6174754224767307,53.300000000000004,64.00642428104139,64.00642428104139,0.364,0.4285167660143128,0.4285167660143128,-0.020993569651886475,-0.11936828750626344,0.72,0.52,0.012,0.018,-0.0460846254823498,-0.22282871832744267,0.00025192283582263774,0.0021486291751127416,0.07,0.07,0.07,0.08,0.0833749994635582,-0.2665127917988571,-0.2665127917988571,-0.2665127917988571,-0.2665127917988571,-0.2528882255995855,-0.28369560837745667,0.34,1,2.0,0,0,0,0.6424340988644833,2.255,nan,0.08798961344642287,0.05201038655357715,-0.03597922689284572,10.85655403137207,1.9219683408737183,0.9776340499399622,-0.0033749994635581954,0.03080738277787115
13.424806594848633,1784882498.1942492,0.30362582206726074,3.4809112548828125e-05,1.038722038269043,0.702507734298706,curve_pd,3,1,1,FOLLOW_MAIN,1.0,3.6174754224767307,53.300000000000004,64.00642428104139,64.00642428104139,0.364,0.4285167660143128,0.4285167660143128,-0.020993569651886475,-0.11936828750626344,0.72,0.52,0.012,0.018,-0.0460846254823498,-0.22282871832744267,0.00025192283582263774,0.0021486291751127416,0.07,0.07,0.07,0.07276063650853103,0.0833749994635582,-0.2665127917988571,-0.2665127917988571,-0.2665127917988571,-0.2665127917988571,-0.21549887692939884,-0.28369560837745667,0.34,1,2.0,0,0,0,0.6424340988644833,2.255,nan,0.08798961344642287,0.05201038655357715,-0.03597922689284572,10.85655403137207,1.9219683408737183,0.9776340499399622,-0.01061436295502717,0.06819673144805782
